gml_id,ust_katego,alt_katego,ad,geojson
bursa_dinitesis.954,DİNİ TESİSLER,CAMİ,SAMANLI MH. MRK.CAMİ,"{""type"":""Point"",""coordinates"":[29.128528212,40.232070219]}"
bursa_dinitesis.955,DİNİ TESİSLER,CAMİ,SAMANLI MH. YUNUS EMRE CAMİ,"{""type"":""Point"",""coordinates"":[29.121119421,40.225964838]}"
bursa_dinitesis.956,DİNİ TESİSLER,CAMİ,SELAHATTİN EYYUBİ CAMİ,"{""type"":""Point"",""coordinates"":[29.199370961,40.18828488]}"
bursa_dinitesis.957,DİNİ TESİSLER,CAMİ,SELÇUKBEY MH. FATİH CAMİ,"{""type"":""Point"",""coordinates"":[29.112431003,40.184819221]}"
bursa_dinitesis.958,DİNİ TESİSLER,CAMİ,SELİMZADE CAMİ,"{""type"":""Point"",""coordinates"":[29.078237075,40.186404522]}"
bursa_dinitesis.959,DİNİ TESİSLER,CAMİ,SETBAŞI CAMİ,"{""type"":""Point"",""coordinates"":[29.070747904,40.181765463]}"
bursa_dinitesis.960,DİNİ TESİSLER,CAMİ,SİNANDEDE MH. ÇAKILLIKÜME CAMİ,"{""type"":""Point"",""coordinates"":[29.093870357,40.18738171]}"
bursa_dinitesis.961,DİNİ TESİSLER,CAMİ,ŞİBLE CAMİ,"{""type"":""Point"",""coordinates"":[29.07693739,40.181365541]}"
bursa_dinitesis.962,DİNİ TESİSLER,CAMİ,ŞİRİNEVLER MERKEZ CAMİ,"{""type"":""Point"",""coordinates"":[29.161901425,40.198923511]}"
bursa_dinitesis.963,DİNİ TESİSLER,CAMİ,ŞİRİNEVLER MH. MALTEPE CAMİ,"{""type"":""Point"",""coordinates"":[29.154761825,40.197792889]}"
bursa_dinitesis.964,DİNİ TESİSLER,CAMİ,TEKERLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.872869332,39.664539146]}"
bursa_dinitesis.965,DİNİ TESİSLER,KİLİSE,HAGİOS ABERKİOS KİLİSESİ (KURŞUNLU),"{""type"":""Point"",""coordinates"":[29.026880358,40.362789733]}"
bursa_dinitesis.966,DİNİ TESİSLER,KİLİSE,BURSA PROTESTAN KİLİSESİ,"{""type"":""Point"",""coordinates"":[29.066489641,40.181404044]}"
bursa_dinitesis.967,DİNİ TESİSLER,KİLİSE,DEMİRKAPI KİLİSESİ,"{""type"":""Point"",""coordinates"":[29.042267977,40.188919296]}"
bursa_dinitesis.968,DİNİ TESİSLER,KİLİSE,NAMAZGAH KİLİSESİ,"{""type"":""Point"",""coordinates"":[29.072127607,40.181080841]}"
bursa_dinitesis.970,DİNİ TESİSLER,CAMİ,ŞAHİNKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.320191556,40.237967499]}"
bursa_dinitesis.971,DİNİ TESİSLER,CAMİ,FAKÜLTE CAMİ,"{""type"":""Point"",""coordinates"":[29.114869328,40.191530483]}"
bursa_dinitesis.972,DİNİ TESİSLER,CAMİ,GÜLLÜK CAMİ,"{""type"":""Point"",""coordinates"":[29.118704531,40.191309406]}"
bursa_dinitesis.973,DİNİ TESİSLER,CAMİ,YİĞİTCEDİT CAMİ,"{""type"":""Point"",""coordinates"":[29.064981093,40.186878561]}"
bursa_dinitesis.974,DİNİ TESİSLER,CAMİ,YUNUSELİ MH. YUNUS CAMİ,"{""type"":""Point"",""coordinates"":[29.014233542,40.244045783]}"
bursa_dinitesis.975,DİNİ TESİSLER,CAMİ,ZİNCİRLİKUYU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.043344029,40.207026439]}"
bursa_dinitesis.976,DİNİ TESİSLER,CAMİ,EĞERCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.631963403,40.361175287]}"
bursa_dinitesis.977,DİNİ TESİSLER,CAMİ,GÖYNÜKLÜ MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.948666686,40.336776389]}"
bursa_dinitesis.978,DİNİ TESİSLER,CAMİ,GÜZELYALI MH.SİTELER CAMİ,"{""type"":""Point"",""coordinates"":[28.914687057,40.355115496]}"
bursa_dinitesis.979,DİNİ TESİSLER,CAMİ,KAYMAKOBA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.768333035,40.340620591]}"
bursa_dinitesis.980,DİNİ TESİSLER,CAMİ,MESUDİYE MH.ALİ FATMA GÜN CAMİ,"{""type"":""Point"",""coordinates"":[28.593066598,40.370213848]}"
bursa_dinitesis.981,DİNİ TESİSLER,CAMİ,ORHANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.760503726,40.289276911]}"
bursa_dinitesis.982,DİNİ TESİSLER,CAMİ,TİRİLYE MH.FATİH CAMİ,"{""type"":""Point"",""coordinates"":[28.796847137,40.394517208]}"
bursa_dinitesis.983,DİNİ TESİSLER,CAMİ,YÖRÜKYENİCESİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.689421495,40.281234273]}"
bursa_dinitesis.984,DİNİ TESİSLER,CAMİ,KEMALİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.222667521,39.840670201]}"
bursa_dinitesis.985,DİNİ TESİSLER,CAMİ,KOCAKAVACIK MH.ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.360960189,39.842020862]}"
bursa_dinitesis.986,DİNİ TESİSLER,CAMİ,SOFULAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.232798477,39.910203904]}"
bursa_dinitesis.987,DİNİ TESİSLER,CAMİ,YENİCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.23089925,39.918061291]}"
bursa_dinitesis.988,DİNİ TESİSLER,CAMİ,AKSU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.316665279,40.168060502]}"
bursa_dinitesis.989,DİNİ TESİSLER,CAMİ,BARAKFAKİH CAMİ,"{""type"":""Point"",""coordinates"":[29.276168601,40.236990244]}"
bursa_dinitesis.990,DİNİ TESİSLER,CAMİ,GÖÇMEN KONUT. A. MUHİTTİN AKS. CAMİ,"{""type"":""Point"",""coordinates"":[29.209791002,40.192618428]}"
bursa_dinitesis.991,DİNİ TESİSLER,CAMİ,KAYACIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.311960688,40.260123979]}"
bursa_dinitesis.992,DİNİ TESİSLER,CAMİ,ADA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.218209869,40.017921298]}"
bursa_dinitesis.993,DİNİ TESİSLER,CAMİ,AYGÖRENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.070611039,40.200850873]}"
bursa_dinitesis.994,DİNİ TESİSLER,CAMİ,BAĞLARBAŞI HACI VELİ CAMİ,"{""type"":""Point"",""coordinates"":[28.98735263,40.233903428]}"
bursa_dinitesis.995,DİNİ TESİSLER,CAMİ,YENİKARAMAN MH. BAYSAL CAMİ,"{""type"":""Point"",""coordinates"":[28.99858557,40.22218781]}"
bursa_dinitesis.996,DİNİ TESİSLER,CAMİ,KİRAZLI ULUDAĞ ÇOBANKAYA CAMİ,"{""type"":""Point"",""coordinates"":[29.142592269,40.120085844]}"
bursa_dinitesis.997,DİNİ TESİSLER,CAMİ,KOVUKÇINAR CAMİ,"{""type"":""Point"",""coordinates"":[29.069053721,40.197548008]}"
bursa_dinitesis.998,DİNİ TESİSLER,CAMİ,MECİDİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.055412331,40.180622183]}"
bursa_dinitesis.999,DİNİ TESİSLER,CAMİ,MERİNOS HAMZAGÜVELİ CAMİ,"{""type"":""Point"",""coordinates"":[29.05505433,40.197597819]}"
bursa_dinitesis.1000,DİNİ TESİSLER,CAMİ,MURADİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.046928148,40.192120391]}"
bursa_dinitesis.1001,DİNİ TESİSLER,CAMİ,BAHAR CAMİ,"{""type"":""Point"",""coordinates"":[29.065806355,40.202519161]}"
bursa_dinitesis.1002,DİNİ TESİSLER,CAMİ,BEDRETTİN CAMİ,"{""type"":""Point"",""coordinates"":[29.072092964,40.184356055]}"
bursa_dinitesis.1003,DİNİ TESİSLER,CAMİ,EMEK FATİH CAMİ,"{""type"":""Point"",""coordinates"":[28.956773685,40.259057034]}"
bursa_dinitesis.1004,DİNİ TESİSLER,CAMİ,EMEK YILDIZ CAMİ,"{""type"":""Point"",""coordinates"":[28.961487808,40.259353785]}"
bursa_dinitesis.1005,DİNİ TESİSLER,CAMİ,EVLUT CAMİ,"{""type"":""Point"",""coordinates"":[29.079981583,40.209010724]}"
bursa_dinitesis.1006,DİNİ TESİSLER,CAMİ,GAZCILAR BEDİR CAMİ,"{""type"":""Point"",""coordinates"":[29.068074165,40.191243648]}"
bursa_dinitesis.1007,DİNİ TESİSLER,CAMİ,GÜLBAHÇE CAMİ,"{""type"":""Point"",""coordinates"":[29.074506863,40.205133458]}"
bursa_dinitesis.1008,DİNİ TESİSLER,CAMİ,GÜNEYBAYIR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.040054279,40.067980157]}"
bursa_dinitesis.1009,DİNİ TESİSLER,CAMİ,PAPATYA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.726624169,40.250280901]}"
bursa_dinitesis.1010,DİNİ TESİSLER,CAMİ,SİNANPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.654219111,40.261211497]}"
bursa_dinitesis.1011,DİNİ TESİSLER,CAMİ,TOPRAKOCAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.507380617,40.28272403]}"
bursa_dinitesis.1012,DİNİ TESİSLER,CAMİ,SIRAMEŞELER HAKKI CAMİ,"{""type"":""Point"",""coordinates"":[29.029611522,40.211064568]}"
bursa_dinitesis.1013,DİNİ TESİSLER,CAMİ,SOĞANLI MRK.CAMİ,"{""type"":""Point"",""coordinates"":[29.042930224,40.210367439]}"
bursa_dinitesis.1014,DİNİ TESİSLER,CAMİ,SOMUNCUBABA CAMİ,"{""type"":""Point"",""coordinates"":[29.059333406,40.178755558]}"
bursa_dinitesis.1015,DİNİ TESİSLER,CAMİ,ŞEHADET CAMİ,"{""type"":""Point"",""coordinates"":[29.056479773,40.187393338]}"
bursa_dinitesis.1016,DİNİ TESİSLER,CAMİ,ŞEYHEDEBALİ CAMİ,"{""type"":""Point"",""coordinates"":[29.061393035,40.198950204]}"
bursa_dinitesis.1017,DİNİ TESİSLER,CAMİ,YENİYÖRÜK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.596390437,40.147760267]}"
bursa_dinitesis.1018,DİNİ TESİSLER,CAMİ,ABDULVAHHAB CAMİ,"{""type"":""Point"",""coordinates"":[29.738024169,40.434628212]}"
bursa_dinitesis.1019,DİNİ TESİSLER,CAMİ,CEYLAN CAMİ,"{""type"":""Point"",""coordinates"":[29.721565405,40.440479824]}"
bursa_dinitesis.1020,DİNİ TESİSLER,CAMİ,ÇANDARLIOĞLU CAMİ,"{""type"":""Point"",""coordinates"":[29.717430527,40.430396604]}"
bursa_dinitesis.1021,DİNİ TESİSLER,CAMİ,ELBEYLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.72725708,40.485612518]}"
bursa_dinitesis.1022,DİNİ TESİSLER,CAMİ,GÖLLÜCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.590008071,40.374404977]}"
bursa_dinitesis.1023,DİNİ TESİSLER,CAMİ,HİSARDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.774456488,40.4622234]}"
bursa_dinitesis.1024,DİNİ TESİSLER,CAMİ,KUTLUCA MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.852220446,40.569450966]}"
bursa_dinitesis.1025,DİNİ TESİSLER,CAMİ,SARIAĞIL MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.665368279,40.558944995]}"
bursa_dinitesis.1026,DİNİ TESİSLER,CAMİ,AKÇASUSURLUK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.427598024,40.294980322]}"
bursa_dinitesis.1027,DİNİ TESİSLER,CAMİ,CANBOLU CAMİ,"{""type"":""Point"",""coordinates"":[28.352906163,40.20572989]}"
bursa_dinitesis.1028,DİNİ TESİSLER,CAMİ,DANİŞMENT MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.132600783,40.228787593]}"
bursa_dinitesis.1029,DİNİ TESİSLER,CAMİ,ESKİSARIBEY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.240190212,40.139029415]}"
bursa_dinitesis.1030,DİNİ TESİSLER,CAMİ,GÖNÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.309317565,40.119886068]}"
bursa_dinitesis.1031,DİNİ TESİSLER,CAMİ,H.HAŞİM ONUR (MİRAHORALİAĞA) CAMİ,"{""type"":""Point"",""coordinates"":[28.358378503,40.21526274]}"
bursa_dinitesis.1032,DİNİ TESİSLER,CAMİ,HÜRRİYET MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.646034997,40.281813825]}"
bursa_dinitesis.1033,DİNİ TESİSLER,CAMİ,KARASU MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.284408893,40.250997841]}"
bursa_dinitesis.1034,DİNİ TESİSLER,CAMİ,KÜÇÜKHAMİDİYE CAMİ,"{""type"":""Point"",""coordinates"":[28.362507102,40.223875806]}"
bursa_dinitesis.1035,DİNİ TESİSLER,CAMİ,ÖRENCİK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.29533221,40.303866305]}"
bursa_dinitesis.1036,DİNİ TESİSLER,CAMİ,SUBAŞI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.534805124,40.269097445]}"
bursa_dinitesis.1037,DİNİ TESİSLER,CAMİ,EVLİYA CAMİ,"{""type"":""Point"",""coordinates"":[29.107708997,40.20596113]}"
bursa_dinitesis.1038,DİNİ TESİSLER,CAMİ,YILDIZEVLER CAMİ,"{""type"":""Point"",""coordinates"":[29.094137733,40.238655963]}"
bursa_dinitesis.1039,DİNİ TESİSLER,CAMİ,YUNUSEMRE CAMİ,"{""type"":""Point"",""coordinates"":[29.079742415,40.199974656]}"
bursa_dinitesis.1040,DİNİ TESİSLER,CAMİ,DEMİRTAŞPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.07234446,40.18912952]}"
bursa_dinitesis.1041,DİNİ TESİSLER,CAMİ,NARLIDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.297941849,40.241961144]}"
bursa_dinitesis.1042,DİNİ TESİSLER,CAMİ,SEYMEN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.39746177,40.217766717]}"
bursa_dinitesis.1043,DİNİ TESİSLER,CAMİ,YAĞMURLU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.404171477,40.189318294]}"
bursa_dinitesis.1044,DİNİ TESİSLER,CAMİ,ALTINTAŞ MH.SAHİL CAMİ,"{""type"":""Point"",""coordinates"":[28.97121836,40.356444768]}"
bursa_dinitesis.1045,DİNİ TESİSLER,CAMİ,ÇAYÖNÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.646389192,40.298692843]}"
bursa_dinitesis.1046,DİNİ TESİSLER,CAMİ,EMİRLERYENİCESİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.61508542,40.321132138]}"
bursa_dinitesis.1047,DİNİ TESİSLER,CAMİ,GÜZELYALI MH.ÇAYIRBAŞI CAMİ,"{""type"":""Point"",""coordinates"":[28.916156302,40.35899733]}"
bursa_dinitesis.1048,DİNİ TESİSLER,CAMİ,IŞIKLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.868912393,40.358179784]}"
bursa_dinitesis.1049,DİNİ TESİSLER,CAMİ,MÜFTÜLÜK CAMİ,"{""type"":""Point"",""coordinates"":[28.876270429,40.381364665]}"
bursa_dinitesis.1050,DİNİ TESİSLER,CAMİ,ÜLKÜKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.880101113,40.312959874]}"
bursa_dinitesis.1051,DİNİ TESİSLER,CAMİ,ULUABATLI HASAN CAMİ,"{""type"":""Point"",""coordinates"":[28.358867699,40.20764019]}"
bursa_dinitesis.1052,DİNİ TESİSLER,CAMİ,BARAKLI MH.KÜÇÜK CAMİ,"{""type"":""Point"",""coordinates"":[29.226373315,39.97330975]}"
bursa_dinitesis.1053,DİNİ TESİSLER,CAMİ,DAĞDEMİRCİLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.158557672,39.942352726]}"
bursa_dinitesis.1054,DİNİ TESİSLER,CAMİ,DENİZLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.275739809,39.836862109]}"
bursa_dinitesis.1055,DİNİ TESİSLER,CAMİ,ESENTEPE CAMİ,"{""type"":""Point"",""coordinates"":[29.220666259,39.915980681]}"
bursa_dinitesis.1056,DİNİ TESİSLER,CAMİ,HEREKE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.342302456,39.8065964]}"
bursa_dinitesis.1057,DİNİ TESİSLER,CAMİ,KÜÇÜKKAVACIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.228149642,39.898876618]}"
bursa_dinitesis.1058,DİNİ TESİSLER,CAMİ,ÇATALTEPE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.256579877,40.198844526]}"
bursa_dinitesis.1059,DİNİ TESİSLER,CAMİ,GÖZEDE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.28384614,40.15476838]}"
bursa_dinitesis.1060,DİNİ TESİSLER,CAMİ,AVDANCIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.171166693,40.294938241]}"
bursa_dinitesis.1061,DİNİ TESİSLER,CAMİ,HACI OĞULLARI CAMİ,"{""type"":""Point"",""coordinates"":[29.011179957,40.225810922]}"
bursa_dinitesis.1062,DİNİ TESİSLER,CAMİ,HACILAR CAMİ,"{""type"":""Point"",""coordinates"":[29.066827345,40.182829325]}"
bursa_dinitesis.1063,DİNİ TESİSLER,CAMİ,HIDIRLIK CAMİ,"{""type"":""Point"",""coordinates"":[29.053895655,40.18098962]}"
bursa_dinitesis.1064,DİNİ TESİSLER,CAMİ,İSLAMOĞLU CAMİ,"{""type"":""Point"",""coordinates"":[29.063645276,40.215115067]}"
bursa_dinitesis.1065,DİNİ TESİSLER,CAMİ,TUZAKLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.9985065,40.10804031]}"
bursa_dinitesis.1066,DİNİ TESİSLER,CAMİ,ULU CAMİ,"{""type"":""Point"",""coordinates"":[29.062231435,40.185173381]}"
bursa_dinitesis.1067,DİNİ TESİSLER,CAMİ,ÜÇKUZULAR CAMİ,"{""type"":""Point"",""coordinates"":[29.057076482,40.178066272]}"
bursa_dinitesis.1068,DİNİ TESİSLER,CAMİ,VARDAR CAMİ,"{""type"":""Point"",""coordinates"":[29.058310864,40.208172]}"
bursa_dinitesis.1069,DİNİ TESİSLER,CAMİ,VELEDİ YANIÇ CAMİ,"{""type"":""Point"",""coordinates"":[29.056860849,40.186050813]}"
bursa_dinitesis.1070,DİNİ TESİSLER,CAMİ,DEĞİRMENÖNÜ MH. DEĞİRMENÖNÜ CAMİ,"{""type"":""Point"",""coordinates"":[29.177109591,40.195549505]}"
bursa_dinitesis.1071,DİNİ TESİSLER,CAMİ,DİKİLİTAŞ CAMİ,"{""type"":""Point"",""coordinates"":[29.097343048,40.197256169]}"
bursa_dinitesis.1072,DİNİ TESİSLER,CAMİ,EMİRSULTAN CAMİ,"{""type"":""Point"",""coordinates"":[29.081497144,40.182019192]}"
bursa_dinitesis.1073,DİNİ TESİSLER,CAMİ,AFŞAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.680180319,40.294071529]}"
bursa_dinitesis.1074,DİNİ TESİSLER,CAMİ,AKDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.696856571,40.249007845]}"
bursa_dinitesis.1075,DİNİ TESİSLER,CAMİ,BABASULTAN CAMİ,"{""type"":""Point"",""coordinates"":[29.647912579,40.266133755]}"
bursa_dinitesis.1076,DİNİ TESİSLER,CAMİ,ÇAYIR CAMİ,"{""type"":""Point"",""coordinates"":[29.646769292,40.262994063]}"
bursa_dinitesis.1077,DİNİ TESİSLER,CAMİ,ÇELTİKÇİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.55877675,40.233747653]}"
bursa_dinitesis.1078,DİNİ TESİSLER,CAMİ,EBEKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.75026286,40.261250121]}"
bursa_dinitesis.1079,DİNİ TESİSLER,CAMİ,TEPECİK MH.ORTA CAMİ,"{""type"":""Point"",""coordinates"":[28.429158976,40.119683997]}"
bursa_dinitesis.1080,DİNİ TESİSLER,CAMİ,VIRACA CAMİ,"{""type"":""Point"",""coordinates"":[28.407664993,40.037231518]}"
bursa_dinitesis.1081,DİNİ TESİSLER,CAMİ,YENİCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.534264847,39.892481316]}"
bursa_dinitesis.1082,DİNİ TESİSLER,CAMİ,YEŞİLOVA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.436033978,40.135682965]}"
bursa_dinitesis.1083,DİNİ TESİSLER,CAMİ,ZÜFERBEY CAMİ,"{""type"":""Point"",""coordinates"":[28.414606076,40.035823674]}"
bursa_dinitesis.1084,DİNİ TESİSLER,CAMİ,İLÇE MÜFTÜLÜĞÜ,"{""type"":""Point"",""coordinates"":[28.987072337,40.220951692]}"
bursa_dinitesis.1085,DİNİ TESİSLER,CAMİ,AKÇALAR YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.748204983,40.182079505]}"
bursa_dinitesis.1086,DİNİ TESİSLER,CAMİ,AYVA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.70112009,40.12744199]}"
bursa_dinitesis.1087,DİNİ TESİSLER,CAMİ,BEŞEVLER MH. HAFİZEHATUN CAMİ,"{""type"":""Point"",""coordinates"":[28.953769343,40.210858055]}"
bursa_dinitesis.1088,DİNİ TESİSLER,CAMİ,KARAMAN MH. YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.992830556,40.217917665]}"
bursa_dinitesis.1089,DİNİ TESİSLER,CAMİ,KONAKLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.75861077,40.256500889]}"
bursa_dinitesis.1090,DİNİ TESİSLER,CAMİ,MAKSEMPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.7677272,40.129094229]}"
bursa_dinitesis.1091,DİNİ TESİSLER,CAMİ,ODUNLUK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.995088351,40.199877476]}"
bursa_dinitesis.1092,DİNİ TESİSLER,CAMİ,SULTAN ALAATTİN CAMİ,"{""type"":""Point"",""coordinates"":[28.939803772,40.183707203]}"
bursa_dinitesis.1093,DİNİ TESİSLER,CAMİ,ULUDAĞ ÜNİVER. GÖRÜKLE KAMP. CAMİ,"{""type"":""Point"",""coordinates"":[28.872917825,40.224328465]}"
bursa_dinitesis.1094,DİNİ TESİSLER,CAMİ,AĞAÇHİSAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.084607296,39.851417172]}"
bursa_dinitesis.1095,DİNİ TESİSLER,CAMİ,ALTINTAŞ MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[28.818812137,39.865693089]}"
bursa_dinitesis.1096,DİNİ TESİSLER,CAMİ,LETAFET MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.745709284,39.889067978]}"
bursa_dinitesis.1097,DİNİ TESİSLER,CAMİ,OSMANBEY CAMİ,"{""type"":""Point"",""coordinates"":[28.987866142,39.90713822]}"
bursa_dinitesis.1098,DİNİ TESİSLER,CAMİ,SERÇELER MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.953803114,39.894252453]}"
bursa_dinitesis.1099,DİNİ TESİSLER,CAMİ,TEPECİK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.958625343,39.824163131]}"
bursa_dinitesis.1100,DİNİ TESİSLER,CAMİ,AHMET YESEVİ CAMİ,"{""type"":""Point"",""coordinates"":[29.314991602,40.495708859]}"
bursa_dinitesis.1101,DİNİ TESİSLER,CAMİ,CİHAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.340444415,40.535833331]}"
bursa_dinitesis.1102,DİNİ TESİSLER,CAMİ,ERENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.306428368,40.49779938]}"
bursa_dinitesis.1103,DİNİ TESİSLER,CAMİ,GÖLYAKA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.360726399,40.415483621]}"
bursa_dinitesis.1104,DİNİ TESİSLER,CAMİ,HÜRRİYET CAMİ,"{""type"":""Point"",""coordinates"":[29.305956394,40.484087825]}"
bursa_dinitesis.1105,DİNİ TESİSLER,CAMİ,KARSAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.258400062,40.402877403]}"
bursa_dinitesis.1106,DİNİ TESİSLER,CAMİ,TABAKHANELER CAMİ,"{""type"":""Point"",""coordinates"":[29.04150419,40.203505014]}"
bursa_dinitesis.1107,DİNİ TESİSLER,CAMİ,KARAAĞAÇ CAMİ,"{""type"":""Point"",""coordinates"":[29.005700239,40.200063739]}"
bursa_dinitesis.1108,DİNİ TESİSLER,CAMİ,KAYHAN CAMİ,"{""type"":""Point"",""coordinates"":[29.070778938,40.184662069]}"
bursa_dinitesis.1109,DİNİ TESİSLER,CAMİ,KOCANAİP CAMİ,"{""type"":""Point"",""coordinates"":[29.047310733,40.18821046]}"
bursa_dinitesis.1110,DİNİ TESİSLER,CAMİ,MAKSEM CAMİ,"{""type"":""Point"",""coordinates"":[29.062620434,40.17813662]}"
bursa_dinitesis.1111,DİNİ TESİSLER,CAMİ,MEŞELİ CAMİ,"{""type"":""Point"",""coordinates"":[29.049626166,40.21515986]}"
bursa_dinitesis.1112,DİNİ TESİSLER,CAMİ,NİLÜFER MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.950446271,40.284903637]}"
bursa_dinitesis.1113,DİNİ TESİSLER,CAMİ,BEREKET CAMİ,"{""type"":""Point"",""coordinates"":[29.043049499,40.22722928]}"
bursa_dinitesis.1114,DİNİ TESİSLER,CAMİ,ÇAĞLAYAN MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.021419903,40.293999805]}"
bursa_dinitesis.1115,DİNİ TESİSLER,CAMİ,ÇIRPAN CAMİ,"{""type"":""Point"",""coordinates"":[29.051575023,40.194753427]}"
bursa_dinitesis.1116,DİNİ TESİSLER,CAMİ,DEMİRTAŞ BARBAROS CAMİ,"{""type"":""Point"",""coordinates"":[29.099330624,40.274560705]}"
bursa_dinitesis.1117,DİNİ TESİSLER,CAMİ,DEREÇAVUŞ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.007447538,40.278485699]}"
bursa_dinitesis.1118,DİNİ TESİSLER,CAMİ,DOĞANEVLER CAMİ,"{""type"":""Point"",""coordinates"":[29.083845571,40.242293018]}"
bursa_dinitesis.1119,DİNİ TESİSLER,CAMİ,EHLİBEYT CAMİ,"{""type"":""Point"",""coordinates"":[29.011895946,40.207033514]}"
bursa_dinitesis.1120,DİNİ TESİSLER,CAMİ,EMEK MEVLANA CAMİ,"{""type"":""Point"",""coordinates"":[28.954057613,40.261687274]}"
bursa_dinitesis.1121,DİNİ TESİSLER,CAMİ,FATİH CAMİ,"{""type"":""Point"",""coordinates"":[29.059057901,40.211680555]}"
bursa_dinitesis.1122,DİNİ TESİSLER,CAMİ,GEÇİT MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.944054571,40.274025869]}"
bursa_dinitesis.1123,DİNİ TESİSLER,CAMİ,GÜRANLI MESCİDİ,"{""type"":""Point"",""coordinates"":[29.054475492,40.184083345]}"
